all_recipients,crs_sector_name,flow,flow_class,funding_agency,intent,location_details,latitude,longitude,place_name,usd_defl_2014,year,project_title,recipient_condensed,round_coded
Sierra Leone,Health,Grant,ODA-like,"Unspecified Chinese Government Institution, Government Agency",Development,Freetown,8.43194,-13.28972,Freetown,14300970.89090909,2009,China Establishes China-Sierra Leone Malaria Prevention and Treatment Center,Sierra Leone,ChinatoAfrica
Sierra Leone,Health,Grant,ODA-like,"Unspecified Chinese Government Institution, Government Agency",Development,Freetown,8.484,-13.22994,Freetown,14300970.89090909,2009,China Establishes China-Sierra Leone Malaria Prevention and Treatment Center,Sierra Leone,ChinatoAfrica
Zimbabwe,Transport and Storage,Grant,ODA-like,"Unspecified Chinese Government Institution, Government Agency",Development,Harare International Airport; Victoria Falls International Airport,-17.93181,31.09285,Harare International Airport,452829251.938,2011,China donates three flat screen TVs to Harare Airport,Zimbabwe,ChinatoAfrica
Zimbabwe,Transport and Storage,Grant,ODA-like,"Unspecified Chinese Government Institution, Government Agency",Development,Harare International Airport; Victoria Falls International Airport,-18.09588,25.83901,Victoria Falls Airport,452829251.938,2011,China donates three flat screen TVs to Harare Airport,Zimbabwe,ChinatoAfrica
Zimbabwe,"Agriculture, Forestry and Fishing",Grant,ODA-like,"Unspecified Chinese Government Institution, Government Agency",Development,unknown,0.0,0.0,Zimbabwe,2219975.0,2011,China to provide USD$2m-worth of agricultural equipment to Zimbabwe,Zimbabwe,ChinatoAfrica
Zimbabwe,Developmental Food Aid/Food Security Assistance,Grant,ODA-like,"Unspecified Chinese Government Institution, Government Agency",Development,unknown,0.0,0.0,Zimbabwe,15460722.0,2011,China completes donation worth 90 mln RMB of food to Zimbabwe,Zimbabwe,ChinatoAfrica
Lesotho,Government and Civil Society,Grant,ODA-like,"Unspecified Chinese Government Institution, Government Agency",Development,National Assembly,-29.31667,27.48333,Maseru,239694.0,2005,China Donates Office Equipment for National Assembly to Lesotho,Lesotho,ChinatoAfrica
Lesotho,Education,Scholarships/training in the donor country,ODA-like,"Unspecified Chinese Government Institution, Government Agency",Development,unknown,0.0,0.0,Lesotho,32472457.33950617,2007,China Provides 14 Scholarships to Lesotho,Lesotho,ChinatoAfrica
Lesotho,Government and Civil Society,Grant,ODA-like,"Unspecified Chinese Government Institution, Government Agency",Development,"National Convention Center, Maseru City",-29.31667,27.48333,Maseru,17905129.0,2005,China Funds National Convention Center Renovation,Lesotho,ChinatoAfrica
Zimbabwe,Government and Civil Society,Grant,ODA-like,"Unspecified Chinese Government Institution, Government Agency",Development,unknown,0.0,0.0,Zimbabwe,171786.0,2011,Chinese dignitary donates technology to Zimbabwe Senate,Zimbabwe,ChinatoAfrica
Zimbabwe,Government and Civil Society,Grant,ODA-like,"Unspecified Chinese Government Institution, Government Agency",Development,unknown,0.0,0.0,Zimbabwe,17190664.903614458,2011,Laptop donation to Zimbabwean ministry,Zimbabwe,ChinatoAfrica
Zimbabwe,Health,Free-standing technical assistance,ODA-like,"Unspecified Chinese Government Institution, Government Agency",Development,"Harare, Bulawayo, Chitungwiza and Chinhoyi",-17.82772,31.05337,Harare,14300970.89090909,2011,12th Chinese medical team,Zimbabwe,ChinatoAfrica
Cameroon,Government and Civil Society,Export credits,OOF-like,"Export-Import Bank of China, Government Agency",Mixed,unknown,0.0,0.0,Cameroon,16973955.0,2010,Rehabilitate MATGENIE,Cameroon,ChinatoAfrica
Sudan,"Agriculture, Forestry and Fishing",Free-standing technical assistance,ODA-like,"Unspecified Chinese Government Institution, Government Agency",Development,"Faw, Qedarif",14.15,34.3333,Al Fāw,50746213.31132075,2008,Operation of agricultural technology center,Sudan,ChinatoAfrica
Guinea-Bissau,Action Relating to Debt,Debt forgiveness,ODA-like,"Unspecified Chinese Government Institution, Government Agency",Development,unknown,0.0,0.0,Guinea-Bissau,13186245.0,2001,China cancels $5.8 million USD of debt,Guinea-Bissau,ChinatoAfrica
Cameroon,Other Social infrastructure and services,Loan (excluding debt rescheduling),Vague (Official Finance),"Export-Import Bank of China, Government Agency",Development,unknown,3.86667,11.51667,Yaoundé,465558044.0,2007,China finances 209 million Euro renovation of Provincial Stadiums,Cameroon,ChinatoAfrica
Cameroon,Other Social infrastructure and services,Loan (excluding debt rescheduling),Vague (Official Finance),"Export-Import Bank of China, Government Agency",Development,unknown,7.32765,13.58472,Ngaoundéré,465558044.0,2007,China finances 209 million Euro renovation of Provincial Stadiums,Cameroon,ChinatoAfrica
Cameroon,Other Social infrastructure and services,Loan (excluding debt rescheduling),Vague (Official Finance),"Export-Import Bank of China, Government Agency",Development,unknown,10.59095,14.31593,Maroua,465558044.0,2007,China finances 209 million Euro renovation of Provincial Stadiums,Cameroon,ChinatoAfrica
Cameroon,Other Social infrastructure and services,Loan (excluding debt rescheduling),Vague (Official Finance),"Export-Import Bank of China, Government Agency",Development,unknown,9.30143,13.39771,Garoua,465558044.0,2007,China finances 209 million Euro renovation of Provincial Stadiums,Cameroon,ChinatoAfrica
Cameroon,Other Social infrastructure and services,Loan (excluding debt rescheduling),Vague (Official Finance),"Export-Import Bank of China, Government Agency",Development,unknown,2.9,11.15,Ébolowa,465558044.0,2007,China finances 209 million Euro renovation of Provincial Stadiums,Cameroon,ChinatoAfrica
Cameroon,Other Social infrastructure and services,Loan (excluding debt rescheduling),Vague (Official Finance),"Export-Import Bank of China, Government Agency",Development,unknown,4.04827,9.70428,Douala,465558044.0,2007,China finances 209 million Euro renovation of Provincial Stadiums,Cameroon,ChinatoAfrica
Cameroon,Other Social infrastructure and services,Loan (excluding debt rescheduling),Vague (Official Finance),"Export-Import Bank of China, Government Agency",Development,unknown,4.1527,9.241,Buea,465558044.0,2007,China finances 209 million Euro renovation of Provincial Stadiums,Cameroon,ChinatoAfrica
Cameroon,Other Social infrastructure and services,Loan (excluding debt rescheduling),Vague (Official Finance),"Export-Import Bank of China, Government Agency",Development,unknown,4.57728,13.68459,Bertoua,465558044.0,2007,China finances 209 million Euro renovation of Provincial Stadiums,Cameroon,ChinatoAfrica
Cameroon,Other Social infrastructure and services,Loan (excluding debt rescheduling),Vague (Official Finance),"Export-Import Bank of China, Government Agency",Development,unknown,5.9597,10.14597,Bamenda,465558044.0,2007,China finances 209 million Euro renovation of Provincial Stadiums,Cameroon,ChinatoAfrica
Cameroon,Other Social infrastructure and services,Loan (excluding debt rescheduling),Vague (Official Finance),"Export-Import Bank of China, Government Agency",Development,unknown,5.47775,10.41759,Bafoussam,465558044.0,2007,China finances 209 million Euro renovation of Provincial Stadiums,Cameroon,ChinatoAfrica
Cameroon,Other Social infrastructure and services,Loan (excluding debt rescheduling),Vague (Official Finance),"Export-Import Bank of China, Government Agency",Development,unknown,0.0,0.0,Cameroon,465558044.0,2007,China finances 209 million Euro renovation of Provincial Stadiums,Cameroon,ChinatoAfrica
Niger,"Agriculture, Forestry and Fishing",Grant,ODA-like,"Unspecified Chinese Government Institution, Government Agency",Development,unknown,0.0,0.0,Niger,50746213.31132075,2003,China donates First Tractors for Farmers,Niger,ChinatoAfrica
Cameroon,Health,Grant,ODA-like,"Unspecified Chinese Government Institution, Government Agency",Development,unknown,3.86667,11.51667,Yaoundé,339588.0,2007,Gyneco-Obstetric and Paediatric hospital equipment and studies donation ,Cameroon,ChinatoAfrica
Cameroon,Health,Grant,ODA-like,"Unspecified Chinese Government Institution, Government Agency",Development,unknown,4.04827,9.70428,Douala,339588.0,2007,Gyneco-Obstetric and Paediatric hospital equipment and studies donation ,Cameroon,ChinatoAfrica
Cameroon,Health,Grant,ODA-like,"Unspecified Chinese Government Institution, Government Agency",Development,unknown,3.9075,11.53889,"Yaoundé Gynaecology, Obstetrics and Pediatrics Hospital",339588.0,2007,Gyneco-Obstetric and Paediatric hospital equipment and studies donation ,Cameroon,ChinatoAfrica
Cameroon,Health,Grant,ODA-like,"Unspecified Chinese Government Institution, Government Agency",Development,Yaounde,3.86667,11.51667,Yaoundé,542840.0,2009,"China constructs malaria research center worth 400,000 USD",Cameroon,ChinatoAfrica
Cameroon,Health,Grant,ODA-like,"Unspecified Chinese Government Institution, Government Agency",Development,Yaounde,3.86667,11.51667,Yaoundé,4882596.0,2007,Yaounde hospital accommodation construction,Cameroon,ChinatoAfrica
Guinea,Education,Grant,ODA-like,"Unspecified Chinese Government Institution, Government Agency",Development,Conakry,9.53795,-13.67729,Conakry,32472457.33950617,2008,Construction of three schools,Guinea,ChinatoAfrica
Mozambique,"Industry, Mining, Construction",Loan (excluding debt rescheduling),OOF-like,"Export-Import Bank of China, Government Agency",Commercial,"Namacurra, Ulongue, and Guro",-14.72278,34.36083,Ulongué,35519594.0,2011,China funds three agricultural processing factories in Mozambique,Mozambique,EcologicallySensitive
Mozambique,"Industry, Mining, Construction",Loan (excluding debt rescheduling),OOF-like,"Export-Import Bank of China, Government Agency",Commercial,"Namacurra, Ulongue, and Guro",-17.49194,37.02889,Namacurra,35519594.0,2011,China funds three agricultural processing factories in Mozambique,Mozambique,EcologicallySensitive
Mozambique,"Industry, Mining, Construction",Loan (excluding debt rescheduling),OOF-like,"Export-Import Bank of China, Government Agency",Commercial,"Namacurra, Ulongue, and Guro",-17.42167,33.35444,Guro,35519594.0,2011,China funds three agricultural processing factories in Mozambique,Mozambique,EcologicallySensitive
Mozambique,"Industry, Mining, Construction",Loan (excluding debt rescheduling),OOF-like,"Export-Import Bank of China, Government Agency",Commercial,"Namacurra, Ulongue, and Guro",-16.964,33.569,Guro District,35519594.0,2011,China funds three agricultural processing factories in Mozambique,Mozambique,EcologicallySensitive
Burundi,Education,Grant,ODA-like,"Unspecified Chinese Government Institution, Government Agency",Development,Bujumbura,-3.3822,29.3644,Bujumbura,23075107.0,2006,Construction of Higher Teacher-Training School,Burundi,EcologicallySensitive
Namibia,Transport and Storage,Loan (excluding debt rescheduling),OOF-like,"Unspecified Chinese Government Institution, Government Agency",Mixed,unknown,0.0,0.0,Namibia,9570707.0,2004,China issues interest free loan of N$30 million to Namibia,Namibia,ChinatoAfrica
Tanzania,Communications,Loan (excluding debt rescheduling),ODA-like,"Export-Import Bank of China, Government Agency",Development,unknown,-5.2,38.28333,Tanga,96523917.0,2008,"EXIM Bank Loans $70 million USD for National Fibre-Optic Backbone Phase 1 (linked to #23150, #30603)",Tanzania,ChinatoAfrica
Tanzania,Communications,Loan (excluding debt rescheduling),ODA-like,"Export-Import Bank of China, Government Agency",Development,unknown,-5.75,34.66667,Singida,96523917.0,2008,"EXIM Bank Loans $70 million USD for National Fibre-Optic Backbone Phase 1 (linked to #23150, #30603)",Tanzania,ChinatoAfrica
Tanzania,Communications,Loan (excluding debt rescheduling),ODA-like,"Export-Import Bank of China, Government Agency",Development,unknown,-7.91667,37.25,Morogoro,96523917.0,2008,"EXIM Bank Loans $70 million USD for National Fibre-Optic Backbone Phase 1 (linked to #23150, #30603)",Tanzania,ChinatoAfrica
Tanzania,Communications,Loan (excluding debt rescheduling),ODA-like,"Export-Import Bank of China, Government Agency",Development,unknown,-3.75,37.63333,Kilimanjaro,96523917.0,2008,"EXIM Bank Loans $70 million USD for National Fibre-Optic Backbone Phase 1 (linked to #23150, #30603)",Tanzania,ChinatoAfrica
Tanzania,Communications,Loan (excluding debt rescheduling),ODA-like,"Export-Import Bank of China, Government Agency",Development,unknown,-7.85,35.55,Iringa,96523917.0,2008,"EXIM Bank Loans $70 million USD for National Fibre-Optic Backbone Phase 1 (linked to #23150, #30603)",Tanzania,ChinatoAfrica
Tanzania,Communications,Loan (excluding debt rescheduling),ODA-like,"Export-Import Bank of China, Government Agency",Development,unknown,-5.91667,35.91667,Dodoma,96523917.0,2008,"EXIM Bank Loans $70 million USD for National Fibre-Optic Backbone Phase 1 (linked to #23150, #30603)",Tanzania,ChinatoAfrica
Tanzania,Communications,Loan (excluding debt rescheduling),ODA-like,"Export-Import Bank of China, Government Agency",Development,unknown,-6.83523,39.19597,Dar es Salaam Region,96523917.0,2008,"EXIM Bank Loans $70 million USD for National Fibre-Optic Backbone Phase 1 (linked to #23150, #30603)",Tanzania,ChinatoAfrica
Tanzania,Communications,Loan (excluding debt rescheduling),ODA-like,"Export-Import Bank of China, Government Agency",Development,unknown,-3.0,36.0,Arusha,96523917.0,2008,"EXIM Bank Loans $70 million USD for National Fibre-Optic Backbone Phase 1 (linked to #23150, #30603)",Tanzania,ChinatoAfrica
Tanzania,Communications,Loan (excluding debt rescheduling),ODA-like,"Export-Import Bank of China, Government Agency",Development,unknown,-3.2,31.9,Geita,96523917.0,2008,"EXIM Bank Loans $70 million USD for National Fibre-Optic Backbone Phase 1 (linked to #23150, #30603)",Tanzania,ChinatoAfrica
Tanzania,Communications,Loan (excluding debt rescheduling),ODA-like,"Export-Import Bank of China, Government Agency",Development,unknown,-2.63861,30.46778,Kabanga,96523917.0,2008,"EXIM Bank Loans $70 million USD for National Fibre-Optic Backbone Phase 1 (linked to #23150, #30603)",Tanzania,ChinatoAfrica
Tanzania,Communications,Loan (excluding debt rescheduling),ODA-like,"Export-Import Bank of China, Government Agency",Development,unknown,-2.385,30.78583,Rusumo,96523917.0,2008,"EXIM Bank Loans $70 million USD for National Fibre-Optic Backbone Phase 1 (linked to #23150, #30603)",Tanzania,ChinatoAfrica
Tanzania,Communications,Loan (excluding debt rescheduling),ODA-like,"Export-Import Bank of China, Government Agency",Development,unknown,-2.63194,31.30889,Biharamulo,96523917.0,2008,"EXIM Bank Loans $70 million USD for National Fibre-Optic Backbone Phase 1 (linked to #23150, #30603)",Tanzania,ChinatoAfrica
